k = 3
380	223	1
394	202	1
419	198	1
447	215	1
426	226	1
669	214	3
690	179	3
698	205	3
678	196	3
712	190	3
734	248	3
703	247	3
677	252	3
685	224	3
718	216	3
706	229	3
405	219	1
446	233	1
492	236	2
482	199	2
468	166	2
446	171	2
445	186	2
464	205	2
431	254	1
465	238	2
473	222	2
653	234	3
637	212	3
649	180	3
658	195	3
656	210	3
506	217	2
510	184	2
490	179	2
675	243	3
693	261	3
713	263	3
727	235	3
693	240	3
663	226	3
512	204	2
469	186	2
493	156	2
497	201	2
